textID,text,selected_text,sentiment
2e4dacf5c3,"_keepsitreal haha awe. well right now, i could be at home but i have to be here. it`s horrible lol","haha awe. well right now, i could be at home but i have to be here. it`s horrible lol",neutral
ccc4e707a3,here why i like jeans http://tinyurl.com/csbo8s,here why i like jeans,neutral
8037e0c769,hey its back!! (robluketic live > http://ustre.am/2w5v),hey its back!!,neutral
c58402d703,**** i lost my star trek ring! starfleet academy class ring w/ golden gate bridge on it. got it as high school graduation present.,**** i lost my star trek ring! starfleet academy class ring w/ golden gate bridge on it. got it as high school graduation presen,neutral
79f5ba757b,just got back from tori`s. watching shark boy and lava girl,ust got back from tori`s. watching shark boy and lava girl,neutral
c7f52db5c8,"thanks everyone. unfortunately nothing can be done. the sales speak for themselves, and if that doesn`t convince diamond, nothing will.",thanks everyone. unfortunately nothing can be done.,neutral
f8e7238621,sunday sunshine track ? http://blip.fm/~5z7cg,sunday sunshine track,neutral
49d2c6aa7b,_pooh what kind of party do we got going now?,what kind of party do we got going now?,neutral
99ce44080e,twittascope is not rocking my socks - go away already!!,not rocking my socks - go away already!!,neutral
682210d1e2,"j. alexanders... i`m sorry nintendo, but if i`m in a collared shirt then chances are you`re staying home tonight","i`m sorry nintendo, but if i`m in a collared shirt then chances are you`re staying home tonight",neutral
a8361317b3,i think it starts at 7.30 with that david archuleta i might just throw glitter all over myself aha ****,i think it starts at 7.30 with that david archuleta i might just throw glitter all over myself aha,neutral
f490685a78,is sitting in science freezing four days (:,is sitting in science freezing four days,neutral
403de7b333,i break some rules and don`t take tension for them .....,i break some rules and don`t take tension for them,neutral
dd80c41b76,i can`t find my woody and buzz toys but i`ve got my bullseye teddy! do you have toy story toys? 8-),i can`t find my woody and buzz toys but i`ve got my bullseye teddy! do you have toy story toys?,neutral
bcf3831813,some1 said if your not online your a no1...if you are online your a no1.. can`t bloody win lol,can`t bloody win lol,neutral
c3d3a439f9,_angel84 awww i hope you feel better love...this weather is crazy...,i hope you feel better love...this weather is crazy...,neutral
d7a9f717e8,_daughtry fyi canada cannot see the vh1 preview of the video,canada cannot see the vh1 preview of the video,neutral
3bd28edff2,... money money money... http://twitpic.com/664uz,... money money money... http://twitpic.com/664,neutral
0113408490,_surprises no it`s not ready,no it`s not ready,neutral
d98f5b5861,@_writersblock_ i`m sure you are. toasties wasn`t far behind.,i`m sure you are. toasties wasn`t far behin,neutral
2e96695013,morning michelle how`s the oatmeal ?,morning michelle how`s the oatmeal,neutral
85a02242e3,"its been a slow day at home, one of my kids is sick . this little picture cheered me up http://is.gd/jrla","its been a slow day at home, one of my kids is sick . this little picture cheered me up",neutral
1f4e30c204,"morning all sun is shining, birds are singing - time for a cuppa t in the garden while reading tweets http://twitpic.com/4ws9r","morning all sun is shining, birds are singing - time for a cuppa t in the garden while reading tweets",neutral
4e93939f99,??? weekend standby duty??????????????????????????????????????????????????,weekend standby duty??,neutral
63999dcc74,i remember the show... i don`t remember the hiccups...,i remember the show... i don`t remember the hiccups.,neutral
2c8306a852,#mikeywayday? count me in,count me in,neutral
2b092b0dd0,_**** i`m just about to start the second one theres only two up yeah?,i`m just about to start the second one theres only two up yeah?,neutral
7c939a446b,yeah i know. i need to get back into twittering. just haven`t felt it. but yes. thank god for txtin. i would miss ya more,s. thank god for txtin. i would miss ya more,neutral
461d51d64e,i guess cant request the same song though,i guess cant request the same song thoug,neutral
2aaec29d9e,i bet they did some people have no ideia or standards have a lovely time the pair of you,i bet they did some people have no ideia or standards have a lovely time the pair of yo,neutral
7deed0e1e6,"en route to minnebron, where cell reception is notoriously unreliable. until i tweet again, have a great day yall","where cell reception is notoriously unreliable. until i tweet again, have a great day yall",neutral
0597b9a5d2,check out my twitpic telling people to buy your album! http://www.twitpic.com/4jhn7,check out my twitpic telling people to buy your album!,neutral
f3c809719d,http://twitpic.com/4j9eo this is how it looks at nights,this is how it looks at nights,neutral
bce992a904,_bayliss naww... when should we go on mega scotter?,naww... when should we go on mega scotter?,neutral
c45707f429,_m make sure you watch in hd,make sure you watch in hd,neutral
4d727a948d,"yeah, i was always changing my hair color in high school. i`ve pretty much worn everything lol. some good, some baaaaaaaad",". some good, some baaaaaaaad",neutral
e1f523f6f0,"_brad oh, cuz id like to use it on a whole heap on bitchy girls i knoww","oh, cuz id like to use it on a whole heap on bitchy girls i knoww",neutral
37714dcf51,? what is this? is everyone abandoning me? ;-),? what is this? is everyone abandoning me?,neutral
da765474e0,no html converter on there think we`re going with http://bit.ly/3pjnc `cause it took 5 min. to get working.,no html converter on there think we`re going with http://bit.ly/3pjnc `cause it took 5 min. to get workin,neutral
354b590f3f,"hey! aww man, no, i didnt ignore you i just dont have mobile web. so i can only txt. i can see you unless i`m here >","hey! aww man, no, i didnt ignore you i just dont have mobile web. so i can only txt. i can see you unless i`m here",neutral
8eaa91229a,yeah i know things would be so much easier that way. i`m bored the boys are playing tekenen (i can`t spell it),yeah i know things would be so much easier that way. i`m bored the boys are playing tekenen,neutral
4052e72ea7,_pax oh man... i`m so sorry to hear that. i hope everything works out,i`m so sorry to hear that. i hope everything works out,neutral
133a3a86df,"no profile pic or bio, few or no updates, lots of following and no followers! zap! pow! block! annoying but strangely satisfying!",annoying but strangely satisfying!,neutral
ab449b4ca9,"so the today show still hasn`t gotten in touch with me, i wish they would so i can take my friends and myself to the nkotb show",i wish they would so i can take my friends and myself to the nkotb show,neutral
36a30f20e3,"oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 bnp","w lots of nice people who live there, but thought it always was a breeding ground",neutral
3f6bcd840e,i fell asleep on the beach and didn`t put on enough sunscreen lol,i fell asleep on the beach and didn`t put on enough sunscreen,neutral
6c0e2fd56e,if you haven`t changed your mind by mid-june then you can have one x,if you haven`t changed your mind by mid-june then you can have one,neutral
9ec491ebe6,nt online & mayb next week if u havent voted pls do: http://bit.ly/hhigd,nt online & mayb next week if u havent voted pls do:,neutral
1f03b34f07,come see me live on stickam http://www.stickam.com/valentine_rock,come see me live on stickam,neutral
9be061d924,_monstr u may try prism http://prism.mozilla.com/,_monstr u may try prism,neutral
29a4bb11d9,"acquiring a centos live cd, now where did i put my memory stick, i would like to boot from that. i wonder if i left it at home",i would like to boot from that. i wonder if i left it at home,neutral
353704b220,luking for new background pic......,luking for new background pic..,neutral
511eff412b,"crazy legs is peepin _parks at the pool hahaha she likes graf writers, not b-boys, sorry","at the pool hahaha she likes graf writers, not b-boys, sorry",neutral
0c22674eda,_rocks19 i have to break the twitterparty... im off home soon,i have to break the twitterparty... im off home soon,neutral
66f1a363c0,super stressful day & can`t sleep...glad i found you your so sweet to take the time to make strangers feel good.,super stressful day & can`t sleep...glad i found you your so sweet,neutral
4387bbe5d2,_0 have you considered cordoning off a corner of the park with beware 'swine flu' signs might clear it out for you,have you considered cordoning off a corner of the park with beware 'swine flu' signs might clear it out for you,neutral
6c8858fae4,going to get waterguns from tesco today haha. its sunny.,going to get waterguns from tesco today haha. its sunny,neutral
e1120cc659,yeah i replied!! i meant to take a photo of my drink but i was laaazy and didnt` x,yeah i replied!! i meant to take a photo of my drink but i was laaazy and didnt`,neutral
919506d40c,http://twitpic.com/4w9zb - must... stick.. my... thumb.. in .. chin... dimple!! lol my hubby has one lol but his is un ...,http://twitpic.com/4w9zb - must... stick.. my... thumb.. in .. chin... dimple!! lol my hubby has one lol but his is un ..,neutral
c899c9553f,"is it me (my machine)? or... vids freeze up, halt whole blip stream ? http://blip.fm/~79l0q","is it me (my machine)? or... vids freeze up, halt whole blip stream ? http://blip.fm/~79l0",neutral
6de5f455df,awww my trini no esata bien bendito too bad i cant fly in and make u feel better,too bad i cant fly in and make u feel better,neutral
9e7a898a79,lol ! you take david lah ! i want danny not tom !,lol ! you take david lah ! i want danny not tom,neutral
be4471fd42,"i know told you, and it tells you last tweets and all. just can`t get it to play music. have it set, but it won`t play","i know told you, and it tells you last tweets and all. just can`t get it to play music. have it set, but it won`t pla",neutral
896922c1b8,_escobar some people seem to be getting over it pretty quick and the guys to me didn`t seem to care,some people seem to be getting over it pretty quick and the guys to me didn`t seem to care,neutral
0928a976bc,no sleeping for me im at work it will be summer break soon. tell them to get there butts out of bed lol,no sleeping for me im at work it will be summer break soon. tell them to get there butts out of bed lo,neutral
269bd506f8,"http://twitpic.com/5s5f9 - joe had the same shirt in the concer here, in chilee! hahaha big rob wasn`t here","joe had the same shirt in the concer here, in chilee! hahaha big rob wasn`t here",neutral
a99c5a9003,"first up, make up for lost time with jelly. jalan jalan just the 2 of us and the rollerblading with my pumpkin. happeh",happeh,neutral
82a6805fb2,am alive but at work finish at 1300 sun is out,am alive but at work finish at 1300 sun,neutral
af588f4eaa,i do have one coloured one on my leg. its a butterfly filled with colour! x,i do have one coloured one on my leg. its a butterfly filled with colour!,neutral
9389b2e59d,"lol. dood, i love you and miss you.",i love you and miss you.,neutral
e05cd2ab1a,i might have guessed a crafty lady like you would have a laminator mine is a very cheap one but it worked brilliantly,a very cheap one but it worked brilliantly,neutral
b6bc9fe487,"what about having one in tampa? i`ve been all excited to do the hunt, but i`m too far from any of those cities","i`ve been all excited to do the hunt, but i`m too far from any of those cities",neutral
9a0399f45a,"just got skyfire (http://get.skyfire.com/). firts impressions, it looks good but it`s a little too memory hungry for my ageing htc tytn","firts impressions, it looks good but it`s a little too memory hungry for my ageing htc tytn",neutral
8d896356f7,aww i`m sorry your boys are sick. i`ll keep my fingers crossed for no tails. lol stay well youself and get better boys!,aww i`m sorry your boys are sick. i`ll keep my fingers crossed for no tails. lol stay well youself and get better boys,neutral
83d889f3b2,here i`m staying up with you and you`re not talking to me. hehe,here i`m staying up with you and you`re not talking to me. heh,neutral
47a29253a9,...normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.,normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.,neutral
b036980390,"livin` large, huh? i`ve got the same hammock...no tree to hang it from",i`ve got the same hammock...no tree to hang it from,neutral
6732a69187,. will have to try. our pei wei closed so i can`t try there.,will have to try. our pei wei closed so i can`t try there.,neutral
11a508ea61,http://twitpic.com/4w269 - my 789 pacman pic,my 789 pacman pic,neutral
ce8c23ca6f,what i said! i`ll have to think about it and try again!,what i said! i`ll have to think about it and try aga,neutral
e2fbc72625,"_beli haha yeah u did, oh well theres always next yr chin up princess hehe","haha yeah u did, oh well theres always next yr chin up princess hehe",neutral
2442b41224,"@_tanyya :o awww leave off, shes ace! shes one of my fav actresses!","awww leave off, shes ace! shes one of my fav actresses!",neutral
56114801d1,i want candy!!!,i want candy!!,neutral
693e9a6639,_christie keep the faith it`ll be over soon,keep the faith it`ll be over soon,neutral
a6a1c005b9,i`m not goin have a way out there til b.dix gets off but we swimming tomorrow !,i`m not goin have a way out there til b.dix gets off but we swimming tomorrow,neutral
99d9555ffd,'thank god you didn`t go **** until after you had me...','thank god you didn`t go **** until after you had me...,neutral
f782648201,i am the queen of losing things. important things like keycards and bus passes.,losing,neutral
2a7f64f806,"well, yeah. but my mom doesn`t wanna drive all the way to sac if we were that far away.","well, yeah. but my mom doesn`t wanna drive all the way to sac if we were that far awa",neutral
69bc8772e2,"yes the new one, i adore both though who doesn`t love vincent!!!",i adore both though who doesn`t love vincent!!!,neutral
2670b9ea2d,download backseat goodbye`s latest album for free! http://freecd.backseatgoodbye.com/,download backseat goodbye`s latest album for free!,neutral
8adbbd33e9,"http://twitpic.com/4wsxi f3 w (demo) aero wheels. louder, but they cut like a knife. u will hear me coming, passing on your left",") aero wheels. louder, but they cut like a knife. u will hear me coming, passing on your left",neutral
286c772efc,our christian mobile directory is running! just a month old visit http://tiny.cc/caribdir,our christian mobile directory is running! just a month old,neutral
129926be2c,"_ yes i know, gross, haha im better then them all","yes i know, gross, haha im better then them all",neutral
8aee74193f,: chillin` at home-watching a movie on tv & making some 'healthified' streusel coffee cake.,chillin` at home-watching a movie on tv & making some 'healthified' streusel coffee cake.,neutral
c5a896d283,_**** i do! i`ll probably get fired if i do though,i do! i`ll probably get fired if i do though,neutral
2d059a6bc6,screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam - never freu you zu frï¿½h,screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam,neutral
b8f35742f2,"hey, no we were second, kind sad, but it`s ok guitar, guitar, guitar bbq and good time what about you>?","hey, no we were second, kind sad, but it`s ok guitar, guitar, guitar bbq and good time what about you",neutral
afa8ff98cc,just looked at your hotel web site..what a place but they do massage and thats my job.. lol lol,just looked at your hotel web site..what a place but they do massage and thats my job.. lol,neutral
fc864585ca,omg ur alive!!! lol 2day has gone sooo slow i`m going insane grrr you doing anything tonight?,omg ur alive!!! lol 2day has gone sooo slow i`m going insane grr,neutral
aa984895f6,"oh man, that`s rough. sounded like the weekend went well! get some sleep",that`s rough. sounded like the weekend went well!,neutral
c59b23d306,"uh, yeah. totally. but then again, i am in real life too, sooooo....","uh, yeah. totally. but then again, i am in real life too, soooo",neutral
73c63767ce,"either way, that`s unfortunate to hear thanks you both for the head`s up.",", that`s unfortunate to hear thanks you both for the head`s",neutral
962887779b,"rblpn , you know, i could listen to every version of war pigs ever recorded ? http://blip.fm/~5z10d","rblpn , you know, i could listen to every version of war pigs ever recorded ? http://blip.fm/~5z10",neutral
d20a1c075b,i do indeed have tonsillitis. the only good thing: ive been advised to eat lots of ice cream. [but no solid foods & im bed ridden.],the only good thing: ive been advised to eat lots of ice cream. [but no solid foods & im bed ridden.],neutral
997a8e8eca,"thanks! got tired of bleaching it. the, um, bangs there... yeah they are actually a bit purple >_> oopsie.",thanks! got tired of bleaching it.,neutral
19e2e43496,_clp i heard 88db is better for mixing down...especially if you use 808 sounds,i heard 88db is better for mixing down...especially if you use 808 sounds,neutral
380a4cb55c,"sounds like sonics...which i never had ...and for the record, i say spicy bred buffalo wings w/ blu cheese & beer","sounds like sonics...which i never had ...and for the record, i say spicy bred buffalo wings w/ blu cheese & bee",neutral
6ba9881569,_tech_update do you know your nutty newsire twitterfeed ones are coming through w/o links? i can`t be lazy without the links...lol,do you know your nutty newsire twitterfeed ones are coming through w/o links? i can`t be lazy without the links...lol,neutral
8a088af6b1,"i`m having tuna & noodles thing, smashed potato cakes &......? winksy says hi.","i`m having tuna & noodles thing, smashed potato cakes &......? winksy says",neutral
afadeeb8cc,"oh, today my friend goes to usa! , iï¿½m going to miss her so much! , have a great time darling","iï¿½m going to miss her so much! , have a great time darling",neutral
3efcfd5ebe,sleppytime. really missing my godfather right now. love you wayne,really missing my godfather right now. love you wayne,neutral
adeb98adaf,nw macedonia: few rainy days in a row.,few rainy days in a row.,neutral
dce4480092,"and a good morning to you! up early with a bad conscience, trying to make up for taking a day off yesterday, are we? :p","good morning to you! up early with a bad conscience,",neutral
ccce222da3,"work is mad blocking sites! no fun but they aren`t blocking facebook, twitter & youtube",mad blocking,neutral
e384aa41f3,12seconds - friday night update: has left the city. http://tiny12.tv/i3ks8,12seconds - friday night update: has left the city.,neutral
5981ffab60,who are the crew? please dont be me... i dont think it is but i could be wrong i have been a number of times...,who are the crew? please dont be me... i dont think it is but i could be wrong i have been a number of times,neutral
44f269df0b,"i read the disclaimer, i had to close my browser http://tinyurl.com/n28lr3","i read the disclaimer, i had to close my browser",neutral
9083a50db0,http://twitpic.com/4j99z - a gift from my boyfriend... this little guy keeps me company at night,a gift from my boyfriend... this little guy keeps me company at night,neutral
e5226c6da4,"enough already about wolfram alpha: the next google, or the next cuil? http://bit.ly/6hesz","enough already about wolfram alpha: the next google, or the next cuil?",neutral
c6e8b657a3,yeah when he goes there he always brings us these things. + he just let me last something called 'bird milk' and it,yeah when he goes there he always brings us these things. + he just let me last something called 'bird milk' and,neutral
6d24b61035,is downloading new fonts . again http://plurk.com/p/rplkr,is downloading new fonts .,neutral
4ccd06517b,"_333 yeah. i couldn`t call my dad, mom, or brother either. mom = on the phone. dad = phone card expired. brother = at work.","yeah. i couldn`t call my dad, mom, or brother either. mom = on the phone. dad = phone card expired. brother = at",neutral
556d888c21,sorry you wouldn`t believe how much feedback we got on that menu bar icon. the next version will be a lot more subtle,sorry you wouldn`t believe how much feedback we got on that menu bar icon. the next version will be a lot more subtl,neutral
15575a8277,"david mitchell`s presenting `have i got news for you` tonight <3 i love him! i think he`s ace <3 on another note, **** this headache","i love him! i think he`s ace <3 on another note, **** this headache",neutral
5aae399456,ok just between u and me and all of our followers on twitter what do u really think of ? lol,ok just between u and me and all of our followers on twitter what do u really think of,neutral
5e36bda7f8,we`ll write a song that turns out the lights <3,we`ll write a song that turns out the lights,neutral
6af967f653,my dad worked for sw when i graduated hs. worked at hou 21 years. he retired 3 years before i joined the company.,my dad worked for sw when i graduated hs. worked at hou 21 years. he retired 3 years before i joined the compan,neutral
c5311db5ad,is making me hot chocolate with almond milk. mother day festivities is starting early!,is making me hot chocolate with almond milk. mother day festivities is starting earl,neutral
ca97e2edc5,short stack need to add some more short stack tv,short stack need to add some more short stack,neutral
a002383b5b,#followfriday in honor of my web buddies who moved.,in honor of my web buddies who moved.,neutral
fd0493acff,i miss jack n box and whataburger and oooo taco cabanaaaaaa lmao,i miss jack n box and whataburger and oooo taco cabanaaaaaa lm,neutral
e65268ad17,_76 haha. weird?!? no sunshine for us,haha. weird?!? no sunshine for us,neutral
ecfa6fb0f3,aaaaaahhhhhhhh !!!!! soooooooo sweeeeeeet !!!!!! i miss that age ..... soooo much !,aaaaaahhhhhhhh !!!!! soooooooo sweeeeeeet !!!!!! i miss that age ..... soooo much,neutral
d091dd19f7,"ill call you on my home phone to your home phone after dinner tho! coz im almost ready to eat, is that ok? ****","ill call you on my home phone to your home phone after dinner tho! coz im almost ready to eat, is that ok?",neutral
8c1e6ce263,finished breaking dawn last night. i managed to finish those 800 pages in 3 days. it was so good! i`m sad that i`m done w/ twilight saga,it was so good! i`m sad that i`m done w/ twilight saga,neutral
3301f3ea67,i missed the sun as was too busy gettin hot and bothered in the shops will have to make up for it at the weekend! x,i missed the sun as was too busy gettin hot and bothered in the shops will have to make up for it at the weekend!,neutral
c7f2f78593,you can save it for next time!! ? http://blip.fm/~5z2sv,you can save it for next time!,neutral
a42cc50619,"hummmmm..... ohh i miss you so much!!! really, but i hope you have a nice friends, like us :]","i miss you so much!!! really, but i hope you have a nice friends, like us",neutral
b7ba642946,im liking escape the fate alot tonight. excited for estk nemonemesis,im liking escape the fate alot tonight. excited for estk nemonem,neutral
c180d0029c,hey why thankyou. how`s u? x,hey why thankyou. how`s u?,neutral
d45a742775,_wx it looks like it did in ohio after a tornado hit.,it looks like it did in ohio after a tornado hit.,neutral
3bee0fb22e,pic as promised http://twitpic.com/4wqy4,pic as promised,neutral
bd085c659b,g`night!,g`night,neutral
36265d722a,no plans tonight? .............,no plans tonight?,neutral
e75c46aa82,"instead of telling god how big my problems are, i like telling my problems how big god is! http://bit.ly/5ofzj","instead of telling god how big my problems are, i like telling my problems how big god is!",neutral
f8a81a3662,iprocrastinate: this is by far my #1 character flaw. gotta session at 11 and i don`t want to emerge from my covers.,this is by far my #1 character flaw. gotta session at 11 and i don`t want to emerge from my covers.,neutral
3e4fbcd114,you guys can make it through!,you guys can make it through,neutral
68695df983,it means 'luv ya' in zulu/xhosa. probably spelt it wrong lol. can`t b creative 2day ...tired so translated,. probably spelt it wrong lol.,neutral
bbe7ecfac4,byeeeee!!!,byeeeee!!,neutral
452b595a28,"youre not going, are you ?","youre not going, are you",neutral
f51b459305,do u hav a garden? bunny probs r decidedly uncool. thanks 4d link!,do u hav a garden? bunny probs r decidedly uncool. thanks 4d link,neutral
905d8226b0,"as much as we would love that, it is hard to make ends meet up here ... with the job situations and all...","as much as we would love that, it is hard to make ends meet up here",neutral
e7da99cf83,ohh yeah i sometimes forget your in the other but cheek ok america,ohh yeah i sometimes forget your in the other but cheek ok americ,neutral
f01407e161,"haha! thanks, tiff it went well, but they wore me out!!! lol. im too old for this ;)","haha! thanks, tiff it went well, but they wore me out!!! lol. im too old for this",neutral
73863be445,http://twitpic.com/3x3wq - impossible to know them closely,impossible to know them closely,neutral
6ee233b72f,now cassidy is butcking that i am **** lol cant ever win,i am **** lol cant ever win,neutral
a7ed3e4509,yea just fun dive..a bit scary sometimes but fun. u like diving?,.a bit scary sometimes but fun.,neutral
f5ce905ac0,http://twitpic.com/4wij6 - my oldest nephew playin on my guitar hero drums,my oldest nephew playin on my guitar hero drums,neutral
9b9cc30877,- have you dissapeared to go on the ellen show?,have you dissapeared to go on the ellen show?,neutral
ea59768967,hi nancy your fine (till it the baby moves!) just get out of the house & do fun stuff early! the hardest jump was 1 to 2,hi nancy your fine (till it the baby moves!) just get out of the house & do fun stuff early! the hardest jump was 1 to,neutral
a12912d037,"_oliver whats for breaky then, russtle something up for my hangover please our jamie lmao","whats for breaky then, russtle something up for my hangover please our jamie lmao",neutral
02874866a3,http://tinyurl.com/67sk5r follow my blog and i`ll follow yours,follow my blog and i`ll follow yours,neutral
d7d5016497,_and_easy when will these stores in sacramento open? been waiting and nothing,been waiting and nothing,neutral
3bf869b63a,be sure to go by my blog today - and check out your friends - i bet you have some new ones today!,be sure to go by my blog today - and check out your friends - i bet you have some new ones tod,neutral
cdf0ff5923,was about to head downtown...now there`s a flash flood! - photo: http://bkite.com/07xfs,was about to head downtown...now there`s a flash flood!,neutral
fa675fc63e,_uk that sucks! i had my exams be4 half term so it`s all good. although they were major subjects now i have languages and stuff,that sucks! i had my exams be4 half term so it`s all good.,neutral
4451da05e4,"ang payat ko na, yes! hoping to go down to my melbourne weight from last year http://plurk.com/p/su622","ang payat ko na, yes! hoping to go down to my melbourne weight from last year",neutral
893cfcb574,_express i didnt get to see it tonight,i didnt get to see it tonight,neutral
83e3ba4eb8,lol what are your plans for today (or should i say tomorrow) then ?,lol what are your plans for today (or should i say tomorrow) then,neutral
8842070ac1,i havent laid my verse yet...,i havent laid my verse yet.,neutral
7e75681229,sorry to hear that. keep the faith though. i might not be as bad as you think.,sorry to hear that. keep the faith though. i might not be as bad as you think,neutral
d8b1ee3103,u have a lot but the bad thing is we r gonna have finals all next week,u have a lot but the bad thing,neutral
0336be9ba1,_kiss i can`t find it on youtube only the concert versions....help!!!,i can`t find it on youtube only the concert versions....help!!!,neutral
f79aa3d4cb,is finally gotten online after logging 200km over the last two days on errands as the family driver http://plurk.com/p/wxz12,is finally gotten online after logging 200km over the last two days on errands as the family driver,neutral
593cdceed0,that is the 3rd nkotb contest that canadians can`t enter the overseas fans have theirs now! it`s bound to be our turn!,that is the 3rd nkotb contest that canadians can`t enter the overseas fans have theirs now! it`s bound to be our tur,neutral
c6eea72783,hey mia!! go to bed!! (deangeloredman live > http://ustre.am/2nlc),hey mia!! go to bed!,neutral
4aa44f1b04,"i agree! mmm so good, i miss eating it with you tho","so good, i miss eating it with you tho",neutral
bc0714fe25,"it`s about time i let people know whats happenning, although i often wonder why i bother but hey it`ll soon be christmas........","it`s about time i let people know whats happenning, although i often wonder why i bother but hey it`ll soon be christmas",neutral
6682ed89b0,@_cassian is there a game !,is there a game,neutral
60863476b7,you looked great for being sick yesterday! i`m sorry i didn`t really make an effort to say hi... i was preoccupied for a while,you looked great for being sick yesterday! i`m sorry i didn`t really make an effort to say hi..,neutral
3d13b826a7,"http://twitpic.com/4iw0x thx all - it`s a 3k capacity, bought second hand","thx all - it`s a 3k capacity, bought second",neutral
4c7d1a3760,http://twitpic.com/67hw5 - session almost over,session almost over,neutral
d159186da4,cheese and onion crisps are the best alice or rosalie cullen ?,cheese and onion crisps are the best alice or rosalie cullen,neutral
dc5138f91d,_anke what`s wrong with the ski slopes of mk? they`ve got coffee shops as well y`know!,what`s wrong with the ski slopes of mk? they`ve got coffee shops as well y`know!,neutral
c2b525f0a2,i can safely say i won`t be a euro winner this week!!,can safely say i won`t be a euro winner this week!!,neutral
dff846bf34,if you cant hide the tweetie icon why not change it http://twitpic.com/4j92o,if you cant hide the tweetie icon why not change it,neutral
ab0c9b04d6,"my day was good! spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping! how did you resist?","my day was good! spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping",neutral
5d0559bd92,_bailon talk with your hips,talk with your hips,neutral
3ab87ba2c0,_dig up late again i see? you missed a great time at donny`s birthday... remember to call him on monday!,late again i see? you missed a great time at donny`s birthday... remember to call him on monday!,neutral
e4db90dd2a,....any sorry wahh!! lub u toooo ;),.any sorry wahh!! lub u toooo ;),neutral
dfbd510b11,: where did you get a copy? i wanna watch that also.,where did you get a copy? i wanna watch that also.,neutral
546a335f80,you charmer do you like football too?,you charmer do you like football too,neutral
a39a139223,just joined twitter... hiya world!,just joined twitter... hiya world,neutral
3c7375060f,_hunter ah now comedy central have frasier all morning till twelve. so i guess there goes my morning,ah now comedy central have frasier all morning till twelve. so i guess there goes my morning,neutral
02dd3886b5,feels slightly better but **** i sure do miss him.....he`s going to be so hard to get over...... i messed it up ...donuts=comfort,eels slightly better but **** i sure do miss him.....he`s going to be so hard to get over...... i messed it up ...donuts=comfort,neutral
587777344e,"like double posting on twitter? ;) lol. not me, i don`t take anything.","like double posting on twitter? ;) lol. not me, i don`t take anything",neutral
8866882869,soooooooooo glad to learn that farrells ice cream parlor is staging a comeback in so. cal -- too bad it`s in the mission viejo mall,soooooooooo glad to learn that farrells ice cream parlor is staging a comeback in so. cal -- too bad,neutral
1d779830cc,y is it when i luv someone i fear them? i just wish someone can exsplain it 2 me,y is it when i luv someone i fear them?,neutral
3496566cc2,"im sorrryy i went to the cinema with my broth.. cause im cool.. and yeah im sorrrry tomorrow tho, ill make sure of it","im sorrryy i went to the cinema with my broth.. cause im cool.. and yeah im sorrrry tomorrow tho, ill make sure of",neutral
f7c2dfa269,"it`s this year. can`t catch it, won`t be in ny till oct 2010. http://bit.ly/af8jt","it`s this year. can`t catch it, won`t be in ny till oct 2010.",neutral
5e0a8390d1,feeling better - did nothing yesterday but lay around. hate i missed the youth leader polar bear swim gotta love youth!,feeling better - did nothing yesterday but lay around. hate i missed the youth leader polar bear swim gotta love yout,neutral
f2e422b4a2,tanya is jealous because i`m mike`s new favorite it`s because he tried to kiss me over the weekend....pictures to follow at 95sx.com,tanya is jealous because i`m mike`s new favorite it`s because he tried to kiss me over the weekend.,neutral
66553340b5,off to friendss for theree birthdayy. x,off to friendss,neutral
8c2214f7c9,angus down 3-1 in first set http://yfrog.com/10jsepj,angus down 3-1 in first set http://yfrog.com/10jsep,neutral
c057dc3330,"i spent the whole day shopping with aiza. i don`t really like shopping. still, i had fun but my feet didn`t.","i spent the whole day shopping with aiza. i don`t really like shopping. still, i had fun but my feet didn`t",neutral
222a05a0c7,"i thought ur account was fake. but, it`s true, sorry david!","it`s true, sorry david!",neutral
840a19bc35,"spent the whole day editing in pro tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches.","i luvvv this thing and am becoming quite the pro, but it gives me insane headaches.",neutral
e84447e448,the creeping charlie is what happens when i neglect the yard for the whole spring! thanks- & would love to see yr dogs!,creeping charlie is what happens when i neglect the yard for the whole spring! thanks- & would love to see yr dogs,neutral
f7286fdad8,@_cheshire_cat_,_cheshire_cat_,neutral
8e91c0ce24,you almost have as many viewers as the live eagle cam on ustream http://tinyurl.com/d4hgoj,you almost have as many viewers as the live eagle cam on ustream,neutral
c3e5cad4ff,"a couple of other guys did similar mods, so it may not have been mine that saw. i think mine`s the best, but i`m biased",". i think mine`s the best, but i`m biased",neutral
1f8294cc21,lol he does love spahkly gold things....,lol he does love spahkly gold things..,neutral
ceec78ede2,soooooooo what happened to power forreal?,soooooooo what happened to power forrea,neutral
e1697e3228,"feels the same way about cherry-flavored items as shannt does about grapes. strange, but true.","strange, but true.",neutral
e33bbb5f1b,"- yea, i really need to learn to reload my own","yea, i really need to learn to reload my own",neutral
